,SAMPN,STYPE,CTFIP,INCOM_R,DOW,HHVEH
17420,4007793,1,36059,4,1,2
17421,4007816,1,36005,2,2,1
17422,4007879,1,34003,2,1,3
17423,4007922,1,34039,4,3,2
17424,4007933,1,34039,4,1,3
17425,4007956,1,34013,4,4,3
17426,4007984,1,36087,1,3,0
17427,4008023,1,36087,2,3,2
17428,4008041,1,34013,3,2,1
17429,4008152,1,34039,4,2,2
17430,4008215,1,34025,4,2,3
17431,4008235,1,36087,3,3,3
17432,4008264,1,36081,1,3,0
17433,4008291,1,34013,1,3,0
17434,4008309,1,34017,4,4,1
17435,4008313,1,34031,4,1,1
17436,4008334,1,34003,2,2,2
17437,4008337,1,34029,3,1,2
17438,4008363,1,34013,2,1,1
17439,4008446,1,34039,2,3,2
17440,4008448,1,34013,3,4,2
17441,4008482,1,34003,2,3,2
17442,4008508,1,34029,1,1,1
17443,4008544,1,36119,9,4,1
17444,4008556,1,9001,1,3,3
17445,4008571,1,36059,2,1,1
17446,4008624,1,36081,1,1,0
17447,4008632,1,36059,4,1,2
17448,4008654,1,34039,2,4,2
17449,4008734,1,34017,3,2,3
17450,4008805,1,34017,1,1,0
17451,4008867,1,34003,4,3,3
17452,4008885,1,36119,1,3,0
17453,4008919,1,34003,3,3,4
17454,4008930,1,36059,4,1,2
17455,4008981,1,36047,3,4,1
17456,4008997,1,36005,1,2,0
17457,4009004,1,36081,1,3,0
17458,4009009,1,36059,3,5,3
17459,4009023,1,34013,9,1,1
17460,4009093,1,36081,4,4,1
17461,4009097,1,34013,1,1,2
17462,4009158,1,34017,1,3,1
17463,4009246,1,34025,2,3,1
17464,4009248,1,9001,2,3,1
17465,4009261,1,34013,4,4,2
17466,4009323,1,34025,4,4,3
17467,4009349,1,9001,2,3,3
17468,4009423,1,34031,3,5,2
17469,4009467,1,36005,9,1,1
17470,4009527,1,34013,9,3,3
17471,4009551,1,34003,9,3,2
17472,4009579,1,36059,2,3,3
17473,4009604,1,34013,3,4,2
17474,4009645,1,36005,2,1,1
17475,4009686,1,34013,4,4,2
17476,4009790,1,34025,1,5,1
17477,4009810,1,34029,2,1,2
17478,4009818,1,34029,2,1,1
17479,4009860,1,34003,4,3,2
17480,4009866,1,36027,3,1,1
17481,4009899,1,34017,4,5,2
17482,4009933,1,36005,3,1,1
17483,4010041,1,36059,4,1,4
17484,4010080,1,36005,4,1,1
17485,4010132,1,34003,2,1,4
17486,4010158,1,36059,4,3,2
17487,4010159,1,36027,3,3,4
17488,4010179,1,34039,1,5,4
17489,4010191,1,34003,3,1,1
17490,4010204,1,34031,2,4,2
17491,4010212,1,34029,4,1,2
17492,4010221,1,34039,1,2,0
17493,4010294,1,34003,4,4,2
17494,4010310,1,36005,1,1,1
17495,4010311,1,36005,3,1,1
17496,4010337,1,9009,1,1,2
17497,4010346,1,34025,1,4,1
17498,4010355,1,34031,2,3,2
17499,4010377,1,34017,1,1,0
17500,4010393,1,34013,4,5,2
17501,4010415,1,34003,4,1,5
17502,4010457,1,36005,4,1,2
17503,4010582,1,34017,1,1,0
17504,4010612,1,34031,2,3,1
17505,4010714,1,36081,1,1,0
17506,4010718,1,36005,2,1,1
17507,4010762,1,36059,2,3,2
17508,4010784,1,34031,1,1,1
17509,4010789,1,34003,1,4,1
17510,4010872,1,34039,2,3,3
17511,4010927,1,34031,4,4,1
17512,4010942,1,36027,1,2,1
17513,4011030,1,36047,4,1,1
17514,4011100,1,34017,2,4,2
17515,4011116,1,36047,2,5,0
17516,4011120,1,36081,9,4,1
17517,4011199,1,34003,4,4,5
17518,4011208,1,36059,4,1,3
17519,4011246,1,36103,2,1,1
17520,4011263,1,36059,4,4,2
17521,4011303,1,36119,2,1,3
17522,4011355,1,36087,3,1,3
17523,4011377,1,36005,1,2,0
17524,4011438,1,36047,1,3,0
17525,4011502,1,36027,4,2,2
17526,4011504,1,36087,4,3,2
17527,4011512,1,34017,1,3,0
17528,4011553,1,34029,4,3,2
17529,4011589,1,34013,2,1,1
17530,4011599,1,36059,3,1,3
17531,4011659,1,36081,3,1,1
17532,4011743,1,36081,1,1,0
17533,4011802,1,34013,1,5,0
17534,4011811,1,34013,3,1,2
17535,4011841,1,36059,4,3,3
17536,4011852,1,36047,2,2,1
17537,4011861,1,36027,4,4,2
17538,4011929,1,34031,4,5,1
17539,4012088,1,36005,2,5,1
17540,4012107,1,34013,1,1,0
17541,4012110,1,34039,3,4,4
17542,4012158,1,36005,4,2,1
17543,4012171,1,36085,2,4,2
17544,4012186,1,36085,2,5,0
17545,4012196,1,36027,1,1,1
17546,4012238,1,34025,4,4,2
17547,4012261,1,34003,3,4,3
17548,4012265,1,34029,9,4,1
17549,4012280,1,9009,2,4,2
17550,4012295,1,34025,4,3,2
17551,4012361,1,34013,2,1,4
17552,4012380,1,34031,4,5,3
17553,4012469,1,36081,2,4,1
17554,4012487,1,36081,1,3,0
17555,4012490,1,34003,2,4,2
17556,4012519,1,36005,1,3,0
17557,4012704,1,36005,3,3,2
17558,4012711,1,36085,1,4,3
17559,4012718,1,34039,4,4,2
17560,4012746,1,36081,4,2,1
17561,4012760,1,34003,9,4,4
17562,4012811,1,34031,2,5,2
17563,4012826,1,36087,2,3,1
17564,4012871,1,36081,3,2,1
17565,4012930,1,9009,2,1,3
17566,4012943,1,36047,1,4,1
17567,4012970,1,34029,2,3,2
17568,4013040,1,36005,2,1,1
17569,4013106,1,34039,4,1,3
17570,4013115,1,36005,1,1,2
17571,4013186,1,34017,4,1,1
17572,4013222,1,36059,1,2,1
17573,4013256,1,34039,3,3,2
17574,4013290,1,36027,4,2,2
17575,4013387,1,36087,2,3,2
17576,4013393,1,36005,3,1,2
17577,4013423,1,36027,4,4,5
17578,4013515,1,34039,2,1,3
17579,4013519,1,34017,1,4,0
17580,4013527,1,36119,3,4,2
17581,4013529,1,34013,1,3,1
17582,4013552,1,34017,4,1,2
17583,4013562,1,34017,1,1,0
17584,4013569,1,36081,4,3,0
17585,4013574,1,34031,2,4,1
17586,4013617,1,34013,1,2,1
17587,4013723,1,34013,1,2,0
17588,4013944,1,36005,4,3,1
17589,4013947,1,34003,2,2,1
17590,4013957,1,34025,2,4,2
17591,4013967,1,36005,2,1,1
17592,4014031,1,34017,2,4,1
17593,4014039,1,34031,9,2,2
17594,4014068,1,34003,3,4,2
17595,4014248,1,36081,2,3,1
17596,4014251,1,36059,4,4,1
17597,4014347,1,34017,1,5,0
17598,4014380,1,34039,1,2,0
17599,4014406,1,34017,1,5,1
17600,4014437,1,36081,1,4,0
17601,4014475,1,36047,2,1,1
17602,4014483,1,34039,1,2,1
17603,4014613,1,34031,4,4,2
17604,4014659,1,36059,4,2,1
17605,4014686,1,36059,4,4,2
17606,4014723,1,34017,3,5,1
17607,4014779,1,34003,2,3,2
17608,4014862,1,34025,4,1,4
17609,4014881,1,34029,2,4,2
17610,4014916,1,36027,4,1,3
17611,4014926,1,36085,3,3,3
17612,4015023,1,36005,3,3,1
17613,4015028,1,36005,2,1,1
17614,4015034,1,36085,4,2,2
17615,4015192,1,36081,1,1,0
17616,4015215,1,34029,3,3,2
17617,4015291,1,36059,2,1,2
17618,4015372,1,34031,2,3,4
17619,4015378,1,36027,4,3,3
17620,4015423,1,34031,3,4,1
17621,4015426,1,36119,4,3,2
17622,4015449,1,34039,1,2,0
17623,4015452,1,36059,4,3,2
17624,4015454,1,36081,1,2,0
17625,4015482,1,36081,2,4,0
17626,4015496,1,34025,2,2,3
17627,4015548,1,36005,2,1,1
17628,4015557,1,36081,1,1,0
17629,4015627,1,36081,4,2,1
17630,4015678,1,36027,1,1,2
17631,4015766,1,36059,4,4,3
17632,4015818,1,36081,3,2,1
17633,4015823,1,36081,1,5,0
17634,4015832,1,36059,3,1,2
17635,4015841,1,34031,2,1,3
17636,4015851,1,9009,3,2,3
17637,4015996,1,36059,4,2,0
17638,4016026,1,36081,2,4,0
17639,4016063,1,36119,2,1,2
17640,4016080,1,34039,2,4,4
17641,4016083,1,36005,2,1,0
17642,4016090,1,36059,3,3,3
17643,4016092,1,34027,2,2,2
17644,4016160,1,36047,1,4,1
17645,4016212,1,36071,2,3,2
17646,4016229,1,36047,2,2,1
17647,4016348,1,34013,9,3,2
17648,4016351,1,36081,3,4,2
17649,4016371,1,34027,2,1,5
17650,4016386,1,36059,4,4,2
17651,4016413,1,34029,1,3,1
17652,4016446,1,34017,2,4,1
17653,4016610,1,34029,4,1,1
17654,4016640,1,34003,2,4,2
17655,4016658,1,34027,4,2,3
17656,4016694,1,36087,2,4,1
17657,4016707,1,36027,4,2,2
17658,4016711,1,36119,2,1,3
17659,4016764,1,34025,4,1,1
17660,4016772,1,34017,3,1,1
17661,4016788,1,36047,4,4,2
17662,4016965,1,36005,2,3,1
17663,4016995,1,36005,2,1,0
17664,4017005,1,34013,2,2,1
17665,4017026,1,36103,2,4,3
17666,4017035,1,34039,3,4,2
17667,4017040,1,36027,4,2,2
17668,4017087,1,34017,1,4,1
17669,4017091,1,34025,2,3,2
17670,4017116,1,34013,4,3,4
17671,4017124,1,36005,3,3,0
17672,4017154,1,34039,3,1,1
17673,4017178,1,36119,1,1,0
17674,4017183,1,36085,1,5,2
17675,4017201,1,36103,4,2,1
17676,4017318,1,36027,4,1,4
17677,4017333,1,36059,3,3,1
17678,4017349,1,9001,1,3,1
17679,4017372,1,36059,3,4,2
17680,4017375,1,36005,4,1,1
17681,4017430,1,36005,2,3,0
17682,4017441,1,9001,4,3,1
17683,4017463,1,36059,3,3,4
17684,4017484,1,34025,2,3,1
17685,4017544,1,36081,2,2,1
17686,4017572,1,34039,1,4,0
17687,4017608,1,36081,2,1,0
17688,4017645,1,34025,2,3,1
17689,4017660,1,34029,1,1,2
17690,4017661,1,36103,4,2,2
17691,4017694,1,9009,4,1,2
17692,4017724,1,36103,2,2,1
17693,4017730,1,34017,2,1,4
17694,4017753,1,34039,2,4,2
17695,4017773,1,36081,1,1,0
17696,4017813,1,36005,3,4,1
17697,4017877,1,9009,2,1,1
17698,4017925,1,36059,4,1,2
17699,4018105,1,36081,1,5,0
17700,4018126,1,36119,1,3,1
17701,4018166,1,34025,4,2,3
17702,4018226,1,36081,1,3,0
17703,4018242,1,34003,4,1,2
17704,4018258,1,34013,1,1,1
17705,4018262,1,34017,1,5,1
17706,4018275,1,34029,2,4,2
17707,4018314,1,36047,1,2,0
17708,4018401,1,34031,1,3,2
17709,4018417,1,36081,3,2,1
17710,4018465,1,34013,1,1,0
17711,4018564,1,36119,4,1,3
17712,4018578,1,34029,4,1,3
17713,4018613,1,36059,2,3,2
17714,4018624,1,34003,4,4,2
17715,4018626,1,34029,2,1,2
17716,4018630,1,34003,4,2,2
17717,4018637,1,34013,1,1,0
17718,4018659,1,34013,2,4,0
17719,4018689,1,34031,4,1,3
17720,4018697,1,34013,1,5,0
17721,4018784,1,36059,4,2,2
17722,4018849,1,36085,2,2,2
17723,4018854,1,36005,1,1,1
17724,4018933,1,36081,9,3,1
17725,4019036,1,36081,1,2,0
17726,4019048,1,34031,4,4,2
17727,4019057,1,34017,1,4,0
17728,4019064,1,36027,4,2,2
17729,4019107,1,34003,2,1,2
17730,4019125,1,36119,2,1,1
17731,4019175,1,34029,2,4,1
17732,4019196,1,36119,3,3,2
17733,4019353,1,34031,1,4,1
17734,4019378,1,36027,2,1,2
17735,4019417,1,34031,4,1,1
17736,4019518,1,34029,1,2,1
17737,4019524,1,34017,2,4,0
17738,4019569,1,36059,4,4,2
17739,4019633,1,36059,4,3,3
17740,4019691,1,36059,3,3,1
17741,4019702,1,36005,1,1,0
17742,4019730,1,36119,3,1,1
17743,4019744,1,34029,1,1,1
17744,4019796,1,34039,9,1,2
17745,4019870,1,34017,4,4,2
17746,4019889,1,36027,2,1,2
17747,4019890,1,34003,1,3,0
17748,4019922,1,36005,9,2,2
17749,4019930,1,34025,4,4,4
17750,4019934,1,34029,2,4,1
17751,4019979,1,36081,2,1,0
17752,4019989,1,36047,4,2,3
17753,4020001,1,36005,1,5,0
17754,4020060,1,34003,2,3,3
17755,4020222,1,36059,4,3,3
17756,4020296,1,36081,4,3,2
17757,4020317,1,34003,1,1,1
17758,4020341,1,36087,1,3,3
17759,4020374,1,36085,9,2,1
17760,4020406,1,36103,2,1,2
17761,4020434,1,34017,4,1,1
17762,4020505,1,36081,1,4,0
17763,4020539,1,34017,3,5,2
17764,4020552,1,36081,3,3,0
17765,4020590,1,34029,1,2,1
17766,4020619,1,34017,1,3,1
17767,4020638,1,9009,3,4,1
17768,4020644,1,36119,1,3,0
17769,4020667,1,34017,2,3,1
17770,4020678,1,36005,1,1,0
17771,4020694,1,36071,2,1,2
17772,4020744,1,34003,1,2,0
17773,4020808,1,36081,4,3,1
17774,4020811,1,34013,4,3,2
17775,4020829,1,34025,2,4,2
17776,4020883,1,36081,4,1,0
17777,4021088,1,36119,3,1,1
17778,4021098,1,34017,3,4,3
17779,4021115,1,36005,1,1,0
17780,4021124,1,34013,2,2,1
17781,4021174,1,36005,4,1,1
17782,4021210,1,36119,1,5,0
17783,4021246,1,36027,4,4,1
17784,4021279,1,34003,4,3,2
17785,4021295,1,34017,4,1,2
17786,4021302,1,36081,1,1,0
17787,4021326,1,36081,1,5,1
17788,4021333,1,36081,2,2,0
17789,4021341,1,36005,2,3,1
17790,4021349,1,36059,3,2,1
17791,4021368,1,34013,1,1,1
17792,4021376,1,34017,4,2,2
17793,4021377,1,34013,2,2,1
17794,4021428,1,36005,2,4,1
17795,4021454,1,34031,1,1,1
17796,4021475,1,34013,4,3,3
17797,4021486,1,34017,4,1,2
17798,4021551,1,34031,3,5,3
17799,4021594,1,9009,1,3,0
17800,4021630,1,36081,1,1,0
17801,4021694,1,36087,4,3,3
17802,4021697,1,34013,2,1,1
17803,4021759,1,34039,4,3,2
17804,4021766,1,36047,3,3,2
17805,4021769,1,36103,4,2,3
17806,4021845,1,36059,3,5,2
17807,4021860,1,36059,2,5,2
17808,4021863,1,34017,4,4,1
17809,4021905,1,34013,2,4,0
17810,4021943,1,36047,2,1,2
17811,4021945,1,36005,3,4,1
17812,4021955,1,34039,4,4,3
17813,4021979,1,34003,1,2,1
17814,4022009,1,34013,4,5,1
17815,4022129,1,36059,4,1,2
17816,4022163,1,36027,2,4,2
17817,4022200,1,34003,1,1,2
17818,4022209,1,9001,4,2,1
17819,4022210,1,34003,4,2,2
17820,4022262,1,36005,4,3,2
17821,4022277,1,36081,2,1,0
17822,4022311,1,34017,2,1,0
17823,4022319,1,34017,1,5,0
17824,4022380,1,34031,1,2,0
17825,4022386,1,34013,2,4,1
17826,4022393,1,34031,2,4,1
17827,4022426,1,36119,2,3,2
17828,4022447,1,36027,4,2,3
17829,4022499,1,34013,2,4,1
17830,4022506,1,36081,2,5,0
17831,4022527,1,34031,4,4,4
17832,4022583,1,34039,4,2,3
17833,4022609,1,34025,2,5,2
17834,4022688,1,36081,1,2,1
17835,4022707,1,36103,4,4,2
17836,4022786,1,34039,4,4,2
17837,4022814,1,34017,2,4,2
17838,4022837,1,36087,4,4,3
17839,4022863,1,9009,2,1,1
17840,4022984,1,34017,2,4,0
17841,4023075,1,36119,4,4,2
17842,4023131,1,34013,2,4,3
17843,4023171,1,36005,2,3,1
17844,4023173,1,34029,2,2,2
17845,4023196,1,34003,4,3,2
17846,4023197,1,36005,2,4,1
17847,4023222,1,36059,4,1,1
17848,4023227,1,34031,3,1,2
17849,4023245,1,36027,9,1,2
17850,4023253,1,34003,9,1,2
17851,4023266,1,36087,3,1,5
17852,4023274,1,36005,1,4,0
17853,4023280,1,34017,2,4,1
17854,4023301,1,34031,2,2,3
17855,4023428,1,36027,1,1,1
17856,4023450,1,34039,2,2,2
17857,4023455,1,34003,4,1,2
17858,4023457,1,34003,4,1,3
17859,4023475,1,36059,4,4,1
17860,4023507,1,36081,4,1,1
17861,4023531,1,36085,4,4,3
17862,4023536,1,36059,9,3,2
17863,4023595,1,36005,1,3,1
17864,4023600,1,36027,4,1,3
17865,4023645,1,34013,1,3,1
17866,4023654,1,36081,2,1,2
17867,4023731,1,34013,4,4,2
17868,4023747,1,34017,4,1,2
17869,4023795,1,34039,2,5,2
17870,4023798,1,36059,2,2,1
17871,4023805,1,34031,2,4,2
17872,4023809,1,36005,3,3,2
17873,4023848,1,34013,2,4,0
17874,4023857,1,36103,2,2,1
17875,4023875,1,34017,4,1,2
17876,4023895,1,36081,2,4,1
17877,4023901,1,36119,2,1,2
17878,4023928,1,36047,2,3,0
17879,4023994,1,34027,2,4,1
17880,4024036,1,34003,2,2,3
17881,4024087,1,36027,4,3,2
17882,4024120,1,36119,3,4,2
17883,4024174,1,34039,4,5,3
17884,4024221,1,34013,1,2,1
17885,4024247,1,34013,9,4,2
17886,4024284,1,34039,2,2,1
17887,4024298,1,36059,4,3,2
17888,4024578,1,34017,2,1,1
17889,4024654,1,34013,2,4,1
17890,4024681,1,34017,1,3,0
17891,4024691,1,34013,2,4,2
17892,4024727,1,34013,9,1,1
17893,4024746,1,36005,4,4,4
17894,4024752,1,34003,2,1,5
17895,4024781,1,36119,2,4,2
17896,4024782,1,34039,2,3,2
17897,4024836,1,36047,2,1,1
17898,4024896,1,36059,4,1,2
17899,4024901,1,36059,4,1,2
17900,4024908,1,36059,2,1,3
17901,4024939,1,36005,2,4,1
17902,4025031,1,34039,2,3,1
17903,4025041,1,34003,4,4,4
17904,4025073,1,36081,4,4,2
17905,4025089,1,34031,4,4,2
17906,4025096,1,34031,4,1,2
17907,4025097,1,34003,4,2,3
17908,4025098,1,34013,4,4,1
17909,4025102,1,34039,4,3,3
17910,4025113,1,36059,4,3,3
17911,4025291,1,36005,2,1,1
17912,4025304,1,36059,2,4,2
17913,4025350,1,36081,2,2,1
17914,4025434,1,36005,4,5,3
17915,4025436,1,34003,3,2,3
17916,4025443,1,36081,2,5,1
17917,4025446,1,34003,3,3,3
17918,4025484,1,34003,2,4,2
17919,4025496,1,36059,9,3,3
17920,4025505,1,34031,1,4,2
17921,4025546,1,34029,2,1,1
17922,4025554,1,34017,2,3,1
17923,4025561,1,36059,1,4,0
17924,4025655,1,36103,3,1,1
17925,4025679,1,36005,1,3,0
17926,4025718,1,34039,4,3,2
17927,4025734,1,34013,2,5,1
17928,4025743,1,36103,3,4,3
17929,4025836,1,36059,2,1,2
17930,4025842,1,34027,3,2,2
17931,4025864,1,36087,2,2,1
17932,4025930,1,34039,9,4,1
17933,4025957,1,34017,2,1,1
17934,4025963,1,36005,2,3,1
17935,4026013,1,34013,2,1,2
17936,4026025,1,34003,1,4,1
17937,4026056,1,36103,4,4,2
17938,4026104,1,36103,4,5,3
17939,4026125,1,36085,2,4,1
17940,4026127,1,36103,2,5,1
17941,4026131,1,34031,1,1,0
17942,4026157,1,34031,1,5,2
17943,4026160,1,34031,3,1,2
17944,4026188,1,9009,2,2,1
17945,4026312,1,36085,2,4,2
17946,4026352,1,34039,2,1,2
17947,4026353,1,34039,9,2,3
17948,4026424,1,36047,1,2,0
17949,4026489,1,36081,1,1,1
17950,4026500,1,34017,3,2,1
17951,4026539,1,34039,2,4,1
17952,4026582,1,36119,4,4,1
17953,4026606,1,36081,4,2,1
17954,4026608,1,36081,4,2,0
17955,4026638,1,34017,2,5,0
17956,4026707,1,9009,4,2,4
17957,4026734,1,34013,2,2,1
17958,4026739,1,34039,2,1,2
17959,4026809,1,36081,4,4,1
17960,4026832,1,34039,4,2,3
17961,4026841,1,36005,1,5,1
17962,4027053,1,36005,2,1,1
17963,4027068,1,34039,4,1,3
17964,4027116,1,36005,2,2,2
17965,4027247,1,36081,1,2,0
17966,4027314,1,36059,9,1,2
17967,4027393,1,36103,2,4,2
17968,4027400,1,34017,4,5,4
17969,4027402,1,34029,9,3,2
17970,4027445,1,36047,3,1,0
17971,4027506,1,34031,2,1,1
17972,4027558,1,36047,4,3,2
17973,4027575,1,34029,4,2,2
17974,4027589,1,34013,3,4,1
17975,4027591,1,34031,1,2,0
17976,4027596,1,34003,4,4,2
17977,4027638,1,36005,1,2,0
17978,4027675,1,36059,3,2,2
17979,4027712,1,34039,4,1,2
17980,4027713,1,36059,2,1,0
17981,4027792,1,34017,2,1,2
17982,4027800,1,36081,4,1,3
17983,4027836,1,36103,1,3,0
17984,4027880,1,34013,4,1,2
17985,4028020,1,36119,9,2,2
17986,4028023,1,34039,2,3,1
17987,4028168,1,36005,2,1,1
17988,4028199,1,36027,2,2,2
17989,4028237,1,34013,4,3,4
17990,4028273,1,34039,2,3,2
17991,4028296,1,34025,4,4,3
17992,4028319,1,36081,4,4,1
17993,4028437,1,36005,2,4,1
17994,4028465,1,36119,4,4,1
17995,4028469,1,9009,1,2,1
17996,4028495,1,36059,3,1,1
17997,4028509,1,34013,2,5,3
17998,4028527,1,36005,1,2,0
17999,4028528,1,34003,4,5,1
18000,4028537,1,36047,2,1,2
18001,4028569,1,36081,2,1,0
18002,4028580,1,36047,4,5,2
18003,4028625,1,36119,2,3,1
18004,4028738,1,36087,2,3,1
18005,4028786,1,34031,2,1,2
18006,4028839,1,34017,1,3,3
18007,4028883,1,34039,2,4,1
18008,4028906,1,34031,2,3,3
18009,4028911,1,34031,2,2,2
18010,4028920,1,34039,1,4,1
18011,4029174,1,36071,1,2,0
18012,4029252,1,36119,4,1,2
18013,4029409,1,34029,2,1,2
18014,4029428,1,36027,1,1,0
18015,4029462,1,36005,2,1,1
18016,4029480,1,34029,2,2,2
18017,4029502,1,34017,2,2,1
18018,4029525,1,34031,1,1,1
18019,4029543,1,36087,3,5,1
18020,4029615,1,34017,2,2,1
18021,4029628,1,36059,4,5,3
18022,4029650,1,36005,3,4,3
18023,4029725,1,36005,4,5,2
18024,4029769,1,34031,4,5,2
18025,4029781,1,36081,2,4,1
18026,4029858,1,34039,2,5,2
18027,4029874,1,36005,4,1,2
18028,4029955,1,34031,2,4,2
18029,4029967,1,36059,2,4,2
18030,4029978,1,34017,2,2,1
18031,4029979,1,34031,4,3,2
18032,4029993,1,34039,1,1,1
18033,4030003,1,36119,4,3,2
18034,4030004,1,34013,9,2,2
18035,4030113,1,36047,3,2,1
18036,4030138,1,36087,2,3,1
18037,4030185,1,34017,1,2,0
18038,4030213,1,34025,2,1,1
18039,4030228,1,34013,1,2,2
18040,4030312,1,36059,2,3,1
18041,4030404,1,36027,4,2,3
18042,4030409,1,34003,4,1,2
18043,4030436,1,36119,2,2,1
18044,4030447,1,34003,2,3,1
18045,4030497,1,36059,4,4,2
18046,4030525,1,36047,4,4,4
18047,4030545,1,36005,2,3,0
18048,4030584,1,36087,9,1,1
18049,4030630,1,34013,4,3,2
18050,4030631,1,34013,4,2,2
18051,4030643,1,36081,2,5,1
18052,4030648,1,36005,1,4,2
18053,4030701,1,36027,2,3,2
18054,4030702,1,34013,1,3,2
18055,4030735,1,36059,2,2,2
18056,4030747,1,34039,2,1,2
18057,4030802,1,36085,2,4,2
18058,4030810,1,36119,4,4,1
18059,4030836,1,36081,4,3,1
18060,4030885,1,34039,2,4,1
18061,4030892,1,36119,1,2,0
18062,4030895,1,34013,9,2,2
18063,4030937,1,34013,2,2,1
18064,4030955,1,34013,2,3,1
18065,4030960,1,36059,2,2,4
18066,4030987,1,36081,3,4,0
18067,4031037,1,36103,1,3,0
18068,4031056,1,36081,4,3,1
18069,4031155,1,34025,1,1,2
18070,4031161,1,34017,2,4,1
18071,4031202,1,36119,4,4,2
18072,4031205,1,36087,1,3,3
18073,4031237,1,36027,2,2,4
18074,4031283,1,36027,3,4,3
18075,4031334,1,36059,2,4,2
18076,4031469,1,36005,4,2,3
18077,4031496,1,34013,2,1,4
18078,4031501,1,34039,4,2,1
18079,4031506,1,34039,4,4,2
18080,4031529,1,34031,1,2,1
18081,4031530,1,36059,2,2,1
18082,4031590,1,34025,4,2,2
18083,4031656,1,34029,1,3,1
18084,4031729,1,34039,2,1,1
18085,4031747,1,36081,1,2,1
18086,4031866,1,36059,3,2,1
18087,4031874,1,34013,3,4,2
18088,4031892,1,36081,2,2,2
18089,4031906,1,34017,9,4,0
18090,4032032,1,34003,1,5,3
18091,4032093,1,34003,2,1,1
18092,4032130,1,36059,4,4,2
18093,4032179,1,36047,3,1,2
18094,4032227,1,36081,1,2,0
18095,4032298,1,34013,4,4,2
18096,4032299,1,36059,3,2,2
18097,4032307,1,34031,4,1,2
18098,4032388,1,36087,4,5,3
18099,4032514,1,34013,1,4,1
18100,4032554,1,36059,2,5,1
18101,4032563,1,34039,2,4,1
18102,4032626,1,36081,1,2,2
18103,4032685,1,34003,4,5,2
18104,4032713,1,36103,4,3,2
18105,4032725,1,34017,1,2,0
18106,4032730,1,34031,2,2,1
18107,4032797,1,34039,4,2,2
18108,4032947,1,34029,1,1,1
18109,4032948,1,34013,2,2,2
18110,4032976,1,34027,4,2,3
18111,4033009,1,34003,1,5,1
18112,4033049,1,36047,4,1,1
18113,4033063,1,34031,2,2,3
18114,4033076,1,34013,1,2,0
18115,4033104,1,34017,2,3,0
18116,4033105,1,34039,1,4,1
18117,4033189,1,34013,2,5,2
18118,4033201,1,36087,3,2,3
18119,4033241,1,34017,4,2,2
18120,4033330,1,36005,2,3,2
18121,4033404,1,36119,3,4,2
18122,4033405,1,34029,1,1,1
18123,4033417,1,34003,1,1,1
18124,4033490,1,34025,2,4,2
18125,4033543,1,34003,1,1,1
18126,4033547,1,34029,1,2,1
18127,4033586,1,34003,4,2,1
18128,4033590,1,34029,2,5,2
18129,4033591,1,36119,2,1,2
18130,4033696,1,34003,9,1,2
18131,4033727,1,36005,3,4,0
18132,4033758,1,34013,4,2,1
18133,4033844,1,36085,2,1,1
18134,4033846,1,34031,2,3,1
18135,4033852,1,34031,2,4,2
18136,4033890,1,36059,3,5,2
18137,4033940,1,36047,1,4,0
18138,4033943,1,36047,2,2,2
18139,4033980,1,36005,3,4,2
18140,4034010,1,34031,3,3,3
18141,4034019,1,36103,4,4,1
18142,4034066,1,34003,2,3,3
18143,4034130,1,36071,2,4,2
18144,4034140,1,34025,4,4,2
18145,4034150,1,34039,2,1,1
18146,4034157,1,9009,1,5,0
18147,4034180,1,34029,1,2,1
18148,4034235,1,36005,4,2,2
18149,4034287,1,36087,2,4,1
18150,4034288,1,34031,2,2,1
18151,4034334,1,36059,3,2,3
18152,4034361,1,34031,2,4,1
18153,4034370,1,34031,2,1,1
18154,4034393,1,34031,2,2,2
18155,4034451,1,34025,1,4,2
18156,4034458,1,9009,2,1,1
18157,4034460,1,34013,1,4,1
18158,4034461,1,36085,4,2,2
18159,4034528,1,34017,2,4,1
18160,4034546,1,36081,9,3,0
18161,4034548,1,34003,4,1,2
18162,4034583,1,34017,3,2,1
18163,4034617,1,34013,4,5,3
18164,4034664,1,36005,2,4,0
18165,4034707,1,36081,2,1,0
18166,4034742,1,34039,9,2,3
18167,4034743,1,36085,4,1,3
18168,4034785,1,36119,2,2,1
18169,4034789,1,36059,4,3,3
18170,4034883,1,36005,4,3,2
18171,4034896,1,34025,2,2,2
18172,4035004,1,34017,2,4,1
18173,4035020,1,36059,3,5,3
18174,4035090,1,36005,2,2,0
18175,4035114,1,36081,1,2,0
18176,4035132,1,36081,1,2,1
18177,4035141,1,34013,1,4,1
18178,4035181,1,36119,1,3,0
18179,4035182,1,36081,2,1,2
18180,4035194,1,34031,2,2,2
18181,4035231,1,34029,2,3,2
18182,4035232,1,34013,4,4,2
18183,4035244,1,34029,2,3,1
18184,4035274,1,34029,4,3,3
18185,4035309,1,36005,4,2,3
18186,4035349,1,34039,1,2,0
18187,4035353,1,34025,3,4,2
18188,4035380,1,34031,2,4,1
18189,4035385,1,36059,4,1,3
18190,4035464,1,34025,4,1,3
18191,4035514,1,34013,4,4,2
18192,4035628,1,36085,4,1,2
18193,4035675,1,36119,1,2,0
18194,4035677,1,36027,1,4,0
