SAMPN,RECMode,RETMode,CTFIP,BIN,GTYPE,STYPE,ILANG,RESTY,HHSIZ,LTELE,HHLNG,O_HHLNG,INCOM,DOW,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,HTRIPS,HTRIPS_GPS,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,HH_WHT2,GEO_GROUP1,GEO_GROUP2,GEO_GROUP3,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC,HTRIPS_V,HTRIPS_T,HTRIPS_NM,HTRIPS_O,HTRIPS_WP,HTRIPS_NWP,HTRIPS_GPS_V,HTRIPS_GPS_T,HTRIPS_GPS_NM,HTRIPS_GPS_O,HTRIPS_GPS_WP,HTRIPS_GPS_NWP
3695101,2,1,9009,2,2,1,1,1,6,1,1,,6,5,2,2,2,2,4,8,11.21,1,688.33333,OXFORD,,Oxford town,CT,06478,3535,9009346102,2828.73,6,4,3,4,4,2,1,6,2,0,0,2,6,9.38,1.83,0,0,2.86,8.35
3695132,2,2,36119,2,2,1,1,2,1,1,1,,3,4,2,0,0,1,0,4,11.12,1,711.66667,LARCHMONT,,Mamaroneck town,NY,10538,2124,36119006900,157.39,4,3,1,1,2,2,6,0,0,4,0,0,4,0,0,11.12,0,0,11.12
3695281,1,1,36119,2,2,1,1,1,2,1,1,,6,2,2,0,2,2,0,8,10.09,1,640,KATONAH,,Somers town,NY,10536,2228,36119014901,308.2,4,3,1,2,4,2,2,8,0,0,0,8,0,10.09,0,0,0,10.09,0
3695312,2,1,9009,2,2,1,1,1,1,1,1,,4,3,1,0,1,1,0,2,1.5,1,328.5,BETHANY,,Bethany town,CT,06524,3454,9009161100,784.93,6,4,3,1,2,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3695506,2,3,34003,3,2,1,1,1,2,1,3,,7,1,2,0,1,2,0,2,1.79,1,373.85714,TENAFLY,TENAFLY BOROUGH,Tenafly borough,NJ,07670,2721,34003055200,182.92,7,5,4,2,4,2,4,2,0,0,0,0,2,1.79,0,0,0,0,1.79
3695646,2,2,34027,3,2,1,1,1,1,1,1,,3,2,0,0,1,0,0,2,1.63,1,581,ROCKAWAY,,Rockaway township,NJ,07866,3178,34027044401,314.9,9,5,4,1,2,0,4,0,0,2,0,2,0,0,0,1.63,0,1.63,0
3695733,1,1,36103,3,2,1,1,2,4,1,1,,2,4,1,3,2,2,0,8,7,1,1109.5,AMITYVILLE,AMITYVILLE VILLAGE,Babylon town,NY,11701,1916,36103123500,456.73,3,2,1,4,1,1,2,2,6,0,0,2,6,1.5,5.5,0,0,1.5,5.5
3695786,2,2,36047,3,2,1,1,1,2,1,1,,5,3,1,0,1,2,0,4,3.71,1,1450,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11223,1347,36047042600,233.49,2,1,1,2,3,1,4,2,0,2,0,2,2,2.08,0,1.63,0,1.63,2.08
3695799,2,1,34003,3,2,1,1,1,4,1,4,,8,1,2,2,2,2,2,13,13.96,1,802,ORADELL,ORADELL BOROUGH,Oradell borough,NJ,07649,2704,34003040002,2180.56,7,5,4,4,4,2,1,3,2,8,0,4,9,4.29,1.66,8.01,0,4.52,9.44
3695939,2,2,36103,3,2,1,1,1,3,1,1,,99,3,2,1,3,3,0,20,32.32,1,1187,HOLTSVILLE,HOLTSVILLE CDP,Brookhaven town,NY,11742,2044,36103158607,50,3,2,1,3,9,2,2,16,2,2,0,4,16,29,1.66,1.66,0,4.11,28.21
3695976,2,2,36047,3,2,1,1,2,1,1,1,,1,1,0,0,1,0,0,3,2.49,1,1121,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11225,1287,36047080600,1249.46,2,1,1,1,1,0,4,0,1,2,0,3,0,0,0.83,1.66,0,2.49,0
3696136,2,2,36103,3,2,1,1,1,2,1,1,,2,5,1,0,2,2,0,0,0,1,661.33333,SHIRLEY,SHIRLEY CDP,Brookhaven town,NY,11967,2066,36103159407,1217.97,3,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3696186,2,2,34003,3,2,1,1,1,2,1,1,,4,4,2,0,1,1,0,8,8.64,1,555,HAWORTH,HAWORTH BOROUGH,Haworth borough,NJ,07641,2686,34003009200,128.07,7,5,4,2,2,2,4,8,0,0,0,2,6,8.64,0,0,0,2.86,5.78
3696239,2,2,36047,3,2,1,1,2,4,1,1,,6,5,2,3,2,2,2,16,16.1,1,670,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11228,1316,36047015000,1045.14,2,1,1,4,4,2,1,14,2,0,0,2,14,14.28,1.83,0,0,1.5,14.6
3696321,1,3,36047,12,2,1,1,1,2,1,1,,3,5,1,0,1,2,0,2,1.5,1,160.33333,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11234,1501,36047069800,147.9,2,1,1,2,2,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3696413,2,1,36103,3,2,1,1,1,4,1,1,,6,2,2,2,2,2,2,11,10.67,1,581,MEDFORD,YAPHANK CDP,Brookhaven town,NY,11763,2047,36103158707,2241.08,3,2,1,4,4,2,1,7,4,0,0,4,7,7.01,3.66,0,0,3.96,6.71
3696420,1,2,36103,3,2,1,1,1,2,1,1,,8,4,2,0,1,2,0,6,7.3,1,619.5,HUNTINGTON STATION,DIX HILLS CDP,Huntington town,NY,11746,1888,36103112102,431.31,3,2,1,2,4,2,4,6,0,0,0,2,4,7.3,0,0,0,1.5,5.8
3696464,2,3,36047,3,2,1,1,2,2,1,1,,6,1,1,0,0,2,0,4,4.04,1,496,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11231,1200,36047005100,328.36,2,1,1,2,4,1,6,2,2,0,0,0,4,2.08,1.96,0,0,0,4.04
3696495,2,2,36047,3,2,1,1,2,2,1,1,,8,1,2,0,2,2,0,8,11.06,1,677.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11211,1071,36047049700,514.78,2,1,1,2,4,2,2,0,2,6,0,2,6,0,3.99,7.08,0,1.63,9.43
3696548,2,2,34027,3,2,1,1,1,4,1,1,,2,1,2,2,1,2,2,16,25.25,1,344.4,MENDHAM,MENDHAM BOROUGH,Mendham borough,NJ,07945,3161,34027046400,1818.37,9,5,4,4,1,2,3,15,0,1,0,2,14,24.44,0,0.82,0,3.33,21.92
3696569,2,1,36103,3,2,1,1,1,2,1,1,,4,1,2,0,1,2,0,7,9.63,1,596,BAY SHORE,BAY SHORE CDP,Islip town,NY,11706,1961,36103145903,216.91,3,2,1,2,2,2,4,7,0,0,0,2,5,9.63,0,0,0,2.86,6.77
3696654,2,2,36103,3,2,1,1,1,1,1,1,,2,5,1,0,1,1,0,2,1.78,1,596,BAY SHORE,BAY SHORE CDP,Islip town,NY,11706,1961,36103145903,619.3,3,2,1,1,1,1,4,2,0,0,0,0,2,1.78,0,0,0,0,1.78
3696728,2,2,34027,3,2,1,1,1,4,1,1,,4,1,2,2,1,2,1,16,17.46,1,174.85714,LONG VALLEY,,Washington township,NJ,07853,3181,34027046202,338.81,9,5,4,4,2,2,3,14,2,0,0,2,14,15.63,1.83,0,0,2.86,14.6
3696823,2,1,34027,3,2,1,1,1,2,1,1,,6,3,2,0,2,2,0,5,4.86,1,769,FLANDERS,,Mount Olive township,NJ,07836,3170,34027046104,191.85,9,5,4,2,4,2,2,5,0,0,0,2,3,4.86,0,0,0,1.5,3.36
3696834,2,1,34039,3,2,1,1,1,2,1,1,,8,2,3,0,2,2,0,12,23.06,1,970.5,RAHWAY,RAHWAY CITY,Rahway city,NJ,07065,3135,34039036000,324.15,8,5,4,2,4,3,2,12,0,0,0,4,8,23.06,0,0,0,7.14,15.92
3696849,2,2,36103,3,2,1,1,1,5,1,99,,3,4,2,4,2,2,3,14,13.82,1,421.5,HUNTINGTON,HUNTINGTON CDP,Huntington town,NY,11743,1872,36103111001,834.86,3,2,1,4,2,2,1,14,0,0,0,6,8,13.82,0,0,0,4.51,9.31
3696869,2,1,36047,3,2,1,1,2,6,1,1,,8,1,1,4,1,1,4,12,19.51,1,485,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11219,1366,36047023400,170.34,2,1,1,4,4,1,3,2,0,10,0,4,8,4.52,0,14.98,0,6.56,12.95
3696987,2,3,34003,3,2,1,1,1,3,1,1,,5,3,2,1,2,2,1,16,30.13,1,1074.5,TENAFLY,TENAFLY BOROUGH,Tenafly borough,NJ,07670,2721,34003055100,429.59,7,5,4,3,3,2,1,11,1,4,0,0,16,21.57,2.24,6.31,0,0,30.13
3696991,1,1,34039,3,2,1,1,1,3,2,1,,5,5,1,0,1,2,1,10,11.27,1,375.28571,FANWOOD,FANWOOD BOROUGH,Fanwood borough,NJ,07023,3127,34039038700,50.01,8,5,4,3,3,1,3,0,2,8,0,4,6,0,1.66,9.61,0,3.32,7.95
3697008,2,2,34003,3,2,1,1,1,5,1,1,,5,3,3,2,2,3,2,27,49.22,1,661,NEW MILFORD,NEW MILFORD BOROUGH,New Milford borough,NJ,07646,2698,34003037201,302.18,7,5,4,4,3,3,1,27,0,0,0,0,27,49.22,0,0,0,0,49.22
3697063,2,1,36047,3,2,1,1,2,2,1,1,,3,2,1,1,1,1,1,0,0,1,197.14286,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11215,1219,36047015100,50,2,1,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3697080,2,1,36103,3,2,1,1,1,3,1,1,,5,2,3,1,2,3,0,17,30.5,1,404.66667,RIDGE,RIDGE CDP,Brookhaven town,NY,11961,2050,36103158710,1648.73,3,2,1,3,3,3,2,17,0,0,0,2,15,30.5,0,0,0,1.46,29.03
3697091,2,2,34027,3,2,1,1,1,2,1,1,,7,5,5,1,2,2,0,10,8.94,1,323.75,MORRISTOWN,MORRISTOWN TOWN,Morristown town,NJ,07960,3167,34027043700,190.71,9,5,4,2,4,3,2,6,0,4,0,6,4,4.51,0,4.43,0,4.51,4.43
3697186,2,1,34027,3,2,1,1,2,2,1,1,,4,5,1,0,1,2,0,2,1.87,1,642,FLANDERS,,Mount Olive township,NJ,07836,3170,34027046103,957,9,5,4,2,2,1,4,2,0,0,0,0,2,1.87,0,0,0,0,1.87
3697212,2,2,34003,3,2,1,1,2,1,1,1,,3,1,1,0,1,1,0,2,1.5,1,810,DUMONT,DUMONT BOROUGH,Dumont borough,NJ,07628,2670,34003010200,1280.22,7,5,4,1,2,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3697367,2,1,34031,4,2,1,1,1,1,1,1,,2,1,1,0,1,1,0,4,6.42,1,899.5,PATERSON,PATERSON CITY,Paterson city,NJ,07513,2738,34031182700,451.83,7,5,4,1,1,1,4,4,0,0,0,0,4,6.42,0,0,0,0,6.42
3697465,2,1,36085,4,2,1,1,1,1,1,1,,3,3,1,0,1,1,0,4,3.2,1,685.5,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10304,1570,36085002100,230.14,2,1,1,1,2,1,4,2,1,1,0,2,2,1.6,0.73,0.87,0,1.46,1.74
3697474,1,2,36081,4,2,1,1,1,2,1,1,,4,1,0,0,2,0,0,2,1.63,1,341,HOLLIS,NEW YORK CITY,Queens borough,NY,11423,678,36081048000,163.56,2,1,1,2,2,0,2,0,0,2,0,2,0,0,0,1.63,0,1.63,0
3697478,1,1,36081,4,2,1,1,2,2,1,1,,8,2,1,0,2,1,0,4,3.1,1,644.5,FOREST HILLS,NEW YORK CITY,Queens borough,NY,11375,487,36081074700,186.39,2,1,1,2,4,1,2,2,0,2,0,4,0,1.46,0,1.63,0,3.1,0
3697558,2,1,36081,4,2,1,1,2,2,1,1,,8,3,2,0,2,2,0,8,10.74,1,328.25,LONG ISLAND CITY,NEW YORK CITY,Queens borough,NY,11101,362,36081000100,350.25,2,1,1,2,4,2,2,3,3,2,0,6,2,3.17,5.12,2.44,0,8.3,2.44
3697634,2,1,36081,4,2,1,1,2,1,1,1,,3,2,0,0,1,1,0,7,8.94,1,1383.5,ASTORIA,NEW YORK CITY,Queens borough,NY,11102,336,36081006300,866.78,2,1,1,1,2,0,4,0,3,4,0,4,3,0,4.35,4.59,0,5.8,3.14
3697641,2,1,34031,4,2,1,1,1,2,1,1,,3,1,2,0,2,2,0,5,7.15,1,780.75,NORTH HALEDON,NORTH HALEDON BOROUGH,North Haledon borough,NJ,07508,2736,34031163500,323.8,7,5,4,2,2,2,2,3,0,2,0,4,1,4.29,0,2.86,0,5.72,1.43
3697669,2,1,36081,4,2,1,1,2,1,1,1,,6,3,0,0,1,1,0,4,3.32,1,534.8,NEW YORK,NEW YORK CITY,Queens borough,NY,11106,337,36081006100,292.49,2,1,1,1,4,0,4,2,1,1,0,4,0,1.66,0.83,0.83,0,3.32,0
3697730,1,2,36081,4,2,1,1,2,1,1,1,,4,3,0,0,1,1,0,2,1.66,1,537.75,NEW YORK,NEW YORK CITY,Queens borough,NY,11375,471,36081076901,892.76,2,1,1,1,2,0,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3697748,2,3,34031,4,2,1,1,2,1,2,1,,1,1,0,0,0,0,0,10,18.37,1,745.5,PATERSON,PATERSON CITY,Paterson city,NJ,07522,2738,34031264200,1171.34,7,5,4,1,1,0,6,6,0,4,0,0,10,10.05,0,8.33,0,0,18.37
3697765,2,2,34023,4,2,1,1,1,2,1,1,,4,1,2,0,1,2,0,2,1.95,1,361.6,HIGHLAND PARK,HIGHLAND PARK BOROUGH,Highland Park borough,NJ,08904,3210,34023001300,281.58,9,5,4,2,2,2,4,2,0,0,0,0,2,1.95,0,0,0,0,1.95
3697776,2,3,36085,4,2,1,1,2,1,1,1,,2,3,1,0,1,1,0,3,2.26,1,354.83333,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10301,1539,36085000700,191.01,2,1,1,1,1,1,4,3,0,0,0,3,0,2.26,0,0,0,2.26,0
3697910,2,1,36085,4,2,1,1,1,4,1,1,,2,2,2,2,2,2,2,0,0,1,450,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10309,1616,36085020801,1238.7,2,1,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3697932,2,1,34031,4,2,1,1,1,1,1,1,,8,2,1,0,1,1,0,4,4.26,1,2599,PATERSON,PATERSON CITY,Paterson city,NJ,07514,2738,34031182500,1435.07,7,5,4,1,4,1,4,4,0,0,0,0,4,4.26,0,0,0,0,4.26
3698054,2,3,36081,4,2,1,1,2,2,1,1,,4,5,0,0,2,1,0,5,4.15,1,223.6,KEW GARDENS,NEW YORK CITY,Queens borough,NY,11415,565,36081077300,217.11,2,1,1,2,2,0,2,0,4,1,0,4,1,0,3.32,0.83,0,3.32,0.83
3698080,2,1,36081,9,2,1,1,2,2,1,97,URDU,1,2,0,0,0,0,0,1,1.35,1,434,ASTORIA,NEW YORK CITY,Queens borough,NY,11106,327,36081011700,582.6,2,1,1,2,1,0,6,0,1,0,0,0,1,0,1.35,0,0,0,1.35
3698188,2,3,36081,4,2,1,1,2,2,1,1,,4,2,2,0,2,2,0,2,1.93,1,1403,FLUSHING,NEW YORK CITY,Queens borough,NY,11358,610,36081113900,1357.06,2,1,1,2,2,2,2,2,0,0,0,0,2,1.93,0,0,0,0,1.93
3698259,2,3,34031,4,2,1,1,2,5,1,1,,3,3,1,4,0,1,3,15,20.2,1,488.5,PATERSON,PATERSON CITY,Paterson city,NJ,07502,2738,34031180300,257.4,7,5,4,4,2,1,5,15,0,0,0,0,15,20.2,0,0,0,0,20.2
3698413,1,1,36081,4,2,1,1,2,1,1,1,,4,3,0,0,1,0,0,2,1.66,1,542,ARVERNE,NEW YORK CITY,Queens borough,NY,11692,740,36081097204,503.02,2,1,1,1,2,0,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3698422,2,1,36081,4,2,1,1,1,2,1,1,,99,4,2,0,0,2,0,2,1.66,1,434,BREEZY POINT,NEW YORK CITY,Queens borough,NY,11697,744,36081091601,429.86,2,1,1,2,9,2,6,2,0,0,0,0,2,1.66,0,0,0,0,1.66
3698433,2,1,36081,4,2,1,1,1,1,1,1,,5,4,1,0,0,1,0,6,12.23,1,948,BAYSIDE,NEW YORK CITY,Queens borough,NY,11361,624,36081144700,562.84,2,1,1,1,3,1,6,2,2,2,0,0,6,4.39,4.39,3.45,0,0,12.23
3698444,2,2,34031,4,2,1,1,2,1,1,1,,4,5,1,0,1,1,0,3,2.26,1,1515,PATERSON,PATERSON CITY,Paterson city,NJ,07504,2738,34031182400,570.12,7,5,4,1,2,1,4,3,0,0,0,2,1,2.26,0,0,0,1.5,0.75
3698468,1,1,36081,4,2,1,1,2,1,1,1,,2,5,0,0,1,1,0,2,1.46,1,871.5,NEW YORK,NEW YORK CITY,Queens borough,NY,11103,335,36081006502,1619.29,2,1,1,1,1,0,4,1,1,0,0,2,0,0.73,0.73,0,0,1.46,0
3698606,2,1,36059,5,2,1,1,2,2,2,1,,3,2,2,0,1,2,0,2,1.5,1,483.83333,MINEOLA,MINEOLA VILLAGE,North Hempstead town,NY,11501,1658,36059303600,50.02,3,2,1,2,2,2,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3698636,1,1,36059,5,2,1,1,2,1,1,1,,5,2,1,0,1,1,0,3,2.26,1,743,HEMPSTEAD,HEMPSTEAD VILLAGE,Hempstead town,NY,11550,1697,36059407201,290.17,3,2,1,1,3,1,4,3,0,0,0,2,1,2.26,0,0,0,1.5,0.75
3698647,1,3,36059,5,2,1,1,1,2,1,1,,5,5,2,0,1,2,0,2,1.46,1,346.5,FRANKLIN SQUARE,FRANKLIN SQUARE CDP,Hempstead town,NY,11010,1678,36059405600,346.12,3,2,1,2,3,2,4,2,0,0,0,2,0,1.46,0,0,0,1.46,0
3698688,2,2,36059,5,2,1,1,1,2,1,1,,99,2,2,0,1,2,0,4,3.16,1,289.83333,MASSAPEQUA,SOUTH FARMINGDALE CDP,Oyster Bay town,NY,11758,1846,36059520502,139.58,3,2,1,2,9,2,4,2,2,0,0,4,0,1.5,1.66,0,0,3.16,0
3698691,2,1,36059,5,2,1,1,1,2,1,1,,8,3,3,2,1,2,0,11,17.39,1,1172,ROCKVILLE CENTRE,ROCKVILLE CENTRE VILLAGE,Hempstead town,NY,11570,1753,36059412600,734.43,3,2,1,2,4,3,4,11,0,0,0,4,7,17.39,0,0,0,3.01,14.38
3698774,2,2,36059,5,2,1,1,1,5,1,1,,3,1,2,2,1,2,3,10,8.62,1,370.5,WEST HEMPSTEAD,WEST HEMPSTEAD CDP,Hempstead town,NY,11552,1682,36059406001,411.09,3,2,1,4,2,2,3,8,2,0,0,2,8,6.96,1.66,0,0,1.66,6.96
3698953,2,2,36059,5,2,1,1,1,4,1,1,,6,2,4,2,2,2,2,10,10.54,1,683.5,FREEPORT,FREEPORT VILLAGE,Hempstead town,NY,11520,1773,36059414303,1242.21,3,2,1,4,4,3,1,4,4,2,0,4,6,3.01,5.02,2.51,0,3.01,7.53
3698971,1,3,36059,5,2,1,1,1,2,1,1,,5,5,2,0,2,1,0,0,0,1,414.8,NEW HYDE PARK,NEW HYDE PARK VILLAGE,Hempstead town,NY,11040,1669,36059404700,1366.07,3,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3699019,1,1,36059,5,2,2,1,2,2,2,1,,3,2,2,1,1,2,0,6,6.37,1,889,MINEOLA,MINEOLA VILLAGE,North Hempstead town,NY,11501,1659,36059303700,729.59,3,2,1,2,2,2,4,6,0,0,0,0,6,6.37,0,0,0,0,6.37
3699066,1,1,36059,5,2,2,1,1,2,9,1,,5,5,1,0,1,1,0,2,1.66,1,411.25,GREAT NECK,UNIVERSITY GARDENS CDP,North Hempstead town,NY,11020,1627,36059300800,297.08,3,2,1,2,3,1,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3699163,1,2,36059,5,2,1,1,1,3,1,1,,8,4,3,1,3,3,0,4,3.16,1,334.28571,GREAT NECK,RUSSELL GARDENS VILLAGE,North Hempstead town,NY,11021,1625,36059300600,444.27,3,2,1,3,4,3,2,2,2,0,0,4,0,1.5,1.66,0,0,3.16,0
3699223,2,1,36059,5,2,1,1,1,2,1,1,,6,3,2,0,2,2,0,8,13.57,1,450.25,WESTBURY,WESTBURY VILLAGE,North Hempstead town,NY,11590,1662,36059304002,492.67,3,2,1,2,4,2,2,6,2,0,0,6,2,10,3.57,0,0,10,3.57
3699227,2,2,36059,5,2,1,1,1,1,1,1,,7,5,2,0,0,1,0,6,7.8,1,607,MINEOLA,MINEOLA VILLAGE,North Hempstead town,NY,11501,1657,36059303500,411.68,3,2,1,1,4,2,6,4,2,0,0,0,6,6.08,1.72,0,0,0,7.8
3699238,2,2,36059,5,2,1,1,2,1,1,1,,2,5,1,0,1,1,0,11,19.93,1,1603,ISLAND PARK,ISLAND PARK VILLAGE,Hempstead town,NY,11558,1794,36059416202,1817.09,3,2,1,1,1,1,4,11,0,0,0,0,11,19.93,0,0,0,0,19.93
3699253,1,2,36059,5,2,1,1,1,3,1,1,,8,4,3,0,3,3,0,4,3.32,1,292.66667,BALDWIN,BALDWIN CDP,Hempstead town,NY,11510,1765,36059413700,540.98,3,2,1,3,4,3,2,0,4,0,0,4,0,0,3.32,0,0,3.32,0
3699282,2,3,36059,5,2,1,1,1,4,1,1,,7,3,2,1,2,2,2,11,12.6,1,722,PORT WASHINGTON,PORT WASHINGTON CDP,North Hempstead town,NY,11050,1632,36059301400,948.44,3,2,1,4,4,2,1,9,2,0,0,2,9,10.77,1.83,0,0,1.5,11.1
3699482,2,2,36059,5,2,1,1,1,4,1,1,,6,5,3,2,1,3,1,10,9.34,1,519.75,EAST MEADOW,EAST MEADOW CDP,Hempstead town,NY,11554,1708,36059408000,712.6,3,2,1,4,4,3,3,10,0,0,0,0,10,9.34,0,0,0,0,9.34
3699527,2,1,36059,5,2,1,1,1,2,1,1,,8,2,2,0,2,2,0,12,15.78,1,322,PORT WASHINGTON,PORT WASHINGTON CDP,North Hempstead town,NY,11050,1631,36059301200,287.21,3,2,1,2,4,2,2,12,0,0,0,2,10,15.78,0,0,0,3.33,12.45
3699569,1,3,36061,10,2,1,1,2,2,1,1,,4,3,1,1,2,1,0,9,10.14,1,317,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10039,249,36061023400,778.72,1,1,1,2,2,1,2,2,7,0,0,6,3,1.85,8.29,0,0,7.46,2.68
3699685,2,2,34013,6,2,1,1,1,1,1,1,,7,1,1,0,1,1,0,5,7.15,1,520,BLOOMFIELD,,Bloomfield township,NJ,07003,3056,34013015400,835.53,8,5,4,1,4,1,4,2,0,3,0,4,1,2.86,0,4.29,0,5.72,1.43
3699752,1,1,36061,6,2,1,1,2,2,1,1,,4,5,0,0,2,2,0,6,5.7,1,811.5,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10029,260,36061016800,1853.39,1,1,1,2,2,0,2,1,1,4,0,2,4,0.83,0.83,4.04,0,1.66,4.04
3699776,2,1,36061,6,2,1,1,2,2,1,1,,6,2,1,0,2,2,0,4,3.76,1,814.25,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10029,258,36061017000,2682.28,1,1,1,2,4,1,2,2,2,0,0,2,2,2.1,1.66,0,0,1.66,2.1
3699777,2,2,36061,6,2,1,1,2,1,1,1,,2,2,0,0,0,1,0,2,1.88,1,551.66667,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10040,305,36061028700,287.17,1,1,1,1,1,0,6,0,2,0,0,0,2,0,1.88,0,0,0,1.88
3699788,1,1,34035,6,2,1,1,1,1,1,1,,5,2,3,0,1,1,0,0,0,1,279.33333,HILLSBOROUGH,,Hillsborough township,NJ,08844,3192,34035053803,120.22,9,5,4,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0
3699790,2,2,34013,6,2,1,1,2,2,1,1,,2,2,1,0,1,2,0,2,1.79,1,576,NEWARK,NEWARK CITY,Newark city,NJ,07107,2919,34013001600,441.51,8,5,4,2,1,1,4,2,0,0,0,0,2,1.79,0,0,0,0,1.79
3699793,2,1,34013,6,2,1,1,1,2,1,1,,8,4,2,0,1,2,0,2,1.79,1,374,MONTCLAIR,,Montclair township,NJ,07042,3071,34013016900,111.33,8,5,4,2,4,2,4,2,0,0,0,0,2,1.79,0,0,0,0,1.79
3699823,2,3,34035,6,2,1,1,2,1,2,1,,1,2,0,0,1,0,0,3,3.42,1,323.33333,SOMERVILLE,SOMERVILLE BOROUGH,Somerville borough,NJ,08876,3200,34035050400,73.06,9,5,4,1,1,0,4,0,0,3,0,0,3,0,0,3.42,0,0,3.42
3699877,2,2,34035,6,2,1,1,1,2,1,1,,2,1,2,0,2,2,0,6,5.03,1,684,HILLSBOROUGH,,Hillsborough township,NJ,08844,3192,34035053805,698.27,9,5,4,2,1,2,2,6,0,0,0,2,4,5.03,0,0,0,1.5,3.53
3699905,2,1,34035,6,2,1,1,1,2,1,1,,6,1,2,1,2,2,0,5,3.76,1,457.66667,SOMERSET,SOMERSET CDP,Franklin township,NJ,08873,3190,34035053105,669.28,9,5,4,2,4,2,2,5,0,0,0,4,1,3.76,0,0,0,3.01,0.75
3699992,1,2,34013,6,2,1,1,1,6,1,1,,8,3,2,3,3,4,1,10,11.41,1,374,MONTCLAIR,,Montclair township,NJ,07042,3071,34013016900,50.15,8,5,4,4,4,2,1,7,2,1,0,4,6,7.67,2.9,0.85,0,5.36,6.06
3700039,2,2,36061,6,2,1,1,2,1,1,1,,1,4,0,0,0,0,0,3,2.81,1,887.33333,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10001,78,36061009700,2168.17,1,1,1,1,1,0,6,0,2,1,0,0,3,0,1.88,0.94,0,0,2.81
3700057,2,3,36061,6,2,1,1,2,4,1,1,,2,2,0,2,1,0,1,2,1.66,1,170.22727,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10034,307,36061029100,895.56,1,1,1,4,1,0,3,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3700105,2,1,34013,6,2,1,1,1,2,1,1,,4,4,2,0,1,2,0,9,12.36,1,411,BLOOMFIELD,BROOKDALE CDP,Bloomfield township,NJ,07003,3050,34013014800,488.69,8,5,4,2,2,2,4,9,0,0,0,0,9,12.36,0,0,0,0,12.36
3700178,2,1,34035,6,2,1,1,1,2,1,1,,4,2,3,0,2,2,0,4,3.67,1,2145,SOMERSET,SOMERSET CDP,Franklin township,NJ,08873,3190,34035053200,1371.68,9,5,4,2,2,3,2,4,0,0,0,3,1,3.67,0,0,0,2.57,1.1
3700179,2,1,36061,6,2,1,1,2,1,1,1,,8,2,0,0,1,1,0,3,6.31,1,594.5,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10036,309,36061011500,2999.69,1,1,1,1,4,0,4,0,0,3,0,0,3,0,0,6.31,0,0,6.31
3700246,2,2,36061,6,2,1,1,2,4,1,1,,8,4,1,2,1,2,2,8,7.89,1,669.625,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10022,138,36061010800,298.99,1,1,1,4,4,1,3,0,6,2,0,2,6,0,6.26,1.63,0,1.63,6.26
3700326,1,1,34035,6,2,1,1,1,1,1,1,,8,1,4,0,1,1,0,2,1.5,1,381.75,BELLE MEAD,,Montgomery township,NJ,08502,3195,34035054202,179.28,9,5,4,1,4,3,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3700371,2,2,36061,6,2,1,1,2,1,1,1,,5,5,1,0,1,1,0,2,1.5,1,802,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10027,237,36061025700,351.55,1,1,1,1,3,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
