ID,SAMPN,PERNO,MODE,GENDER,AGE,INCOME,CAR,LIC,TRIPDIST_R1,TRPDUR_R,OTAZ,DTAZ,TOD_R
58782,3720673,2,1,2,6,2,1,1,2,2,1850,1851,2
58783,3720673,2,1,2,6,2,1,1,1,2,1851,1853,3
58784,3720673,2,1,2,6,2,1,1,1,2,1853,1851,3
58785,3720689,1,1,1,4,4,1,1,1,1,1723,1713,1
58786,3720689,1,1,1,4,4,1,1,1,1,1713,1723,1
58787,3720689,1,1,1,4,4,1,1,2,2,1717,1723,3
58788,3720786,1,3,2,4,1,2,1,4,5,2737,2673,2
58789,3720786,1,5,2,4,1,2,1,1,3,2673,2673,2
58790,3720786,1,1,2,4,1,2,1,3,3,2673,2737,3
58791,3720786,2,1,1,1,1,2,NA,3,3,2737,2673,2
58792,3720786,2,1,1,1,1,2,NA,3,3,2673,2737,3
58793,3720863,1,2,1,5,4,1,1,6,5,1713,119,3
58794,3720863,1,2,1,5,4,1,1,6,5,119,1713,4
58795,3720942,1,1,1,5,4,1,1,4,2,3188,3336,4
58796,3720942,1,1,1,5,4,1,1,4,2,3336,3188,4
58797,3720942,2,1,2,4,4,1,1,4,2,3336,3188,2
58798,3720942,2,1,2,4,4,1,1,3,3,3188,3188,3
58799,3720942,2,1,2,4,4,1,1,4,2,3188,3336,4
58800,3720942,2,1,2,4,4,1,1,4,2,3336,3188,4
58801,3720942,3,1,1,1,4,1,NA,4,2,3188,3336,4
58802,3720942,3,1,1,1,4,1,NA,4,2,3336,3188,4
58803,3721060,1,1,2,4,9,1,1,2,1,1855,1859,1
58804,3721060,1,1,2,4,9,1,1,2,1,1859,1917,1
58805,3721060,1,1,2,4,9,1,1,2,2,1917,1855,1
58806,3721060,1,1,2,4,9,1,1,3,1,1855,1782,2
58807,3721060,1,1,2,4,9,1,1,3,3,1782,1855,2
58808,3721060,3,1,2,2,9,1,1,4,2,1855,1921,2
58809,3721060,3,1,2,2,9,1,1,3,3,1921,1856,2
58810,3721060,3,1,2,2,9,1,1,2,2,1856,1854,3
58811,3721060,3,1,2,2,9,1,1,4,3,1854,1896,3
58812,3721060,3,1,2,2,9,1,1,4,2,1896,1854,4
58813,3721060,3,1,2,2,9,1,1,1,1,1854,1855,4
58814,3721062,1,1,1,4,2,1,1,5,2,2675,2699,2
58815,3721062,1,1,1,4,2,1,1,5,2,2699,2675,2
58816,3721114,1,1,2,3,4,1,1,1,1,2137,2462,1
58817,3721114,1,1,2,3,4,1,1,1,1,2462,2137,3
58818,3721114,2,1,1,3,4,1,1,2,1,2130,2138,2
58819,3721114,2,1,1,3,4,1,1,2,1,2138,2137,2
58820,3721114,2,1,1,3,4,1,1,2,2,2137,2136,2
58821,3721114,2,1,1,3,4,1,1,2,2,2136,2137,3
58822,3721188,1,1,2,4,3,1,1,3,3,1722,1911,1
58823,3721188,1,1,2,4,3,1,1,3,3,1911,1722,2
58824,3721188,2,1,1,1,3,1,NA,3,3,1722,1911,1
58825,3721188,2,1,1,1,3,1,NA,3,3,1911,1722,2
58826,3721188,3,1,1,1,3,1,NA,3,3,1722,1911,1
58827,3721188,3,1,1,1,3,1,NA,3,3,1911,1722,2
58828,3721225,1,1,2,5,2,1,1,1,2,3139,3105,2
58829,3721230,1,1,2,4,9,1,1,2,3,3362,3362,3
58830,3721230,1,1,2,4,9,1,1,2,3,3362,3361,3
58831,3721230,1,1,2,4,9,1,1,2,2,3361,3362,3
58832,3721230,2,1,1,6,9,1,1,2,3,3362,3362,3
58833,3721230,2,1,1,6,9,1,1,2,3,3362,3361,3
58834,3721230,2,1,1,6,9,1,1,2,2,3361,3362,3
58835,3721283,1,1,2,4,4,1,1,1,1,3142,3142,1
58836,3721283,1,1,2,4,4,1,1,2,2,3142,3142,1
58837,3721283,1,1,2,4,4,1,1,2,1,3142,3142,1
58838,3721283,1,1,2,4,4,1,1,2,1,3142,3142,2
58839,3721283,1,1,2,4,4,1,1,2,2,3142,3142,2
58840,3721283,1,1,2,4,4,1,1,3,2,3142,3138,2
58841,3721283,1,1,2,4,4,1,1,1,1,3138,3138,2
58842,3721283,1,1,2,4,4,1,1,2,3,3138,3142,3
58843,3721283,2,1,1,4,4,1,1,2,1,3142,3142,1
58844,3721283,2,1,1,4,4,1,1,3,2,3142,3196,1
58845,3721283,2,1,1,4,4,1,1,2,1,3142,3142,3
58846,3721283,2,1,1,4,4,1,1,1,1,3142,3142,3
58847,3721283,2,1,1,4,4,1,1,2,1,3142,3142,4
58848,3721283,3,1,2,1,4,1,NA,1,1,3138,3138,2
58849,3721283,3,1,2,1,4,1,NA,2,3,3138,3142,3
58850,3721283,4,1,2,1,4,1,NA,1,1,3142,3142,1
58851,3721283,4,1,2,1,4,1,NA,2,2,3142,3142,1
58852,3721283,4,1,2,1,4,1,NA,3,2,3142,3138,2
58853,3721283,4,1,2,1,4,1,NA,1,1,3138,3138,2
58854,3721283,4,1,2,1,4,1,NA,2,3,3138,3142,3
58855,3721317,1,1,1,6,1,1,1,4,2,686,1825,2
58856,3721317,1,1,1,6,1,1,1,4,3,1825,686,2
58857,3721515,1,1,1,5,3,1,1,3,3,636,559,1
58858,3721515,1,1,1,5,3,1,1,1,1,559,560,1
58859,3721515,2,1,2,4,3,1,1,2,2,636,1650,2
58860,3721515,2,1,2,4,3,1,1,1,2,1650,1650,2
58861,3721515,2,1,2,4,3,1,1,2,2,1650,1627,2
58862,3721515,2,1,2,4,3,1,1,1,2,1627,636,3
58863,3721560,1,1,1,4,2,1,1,4,3,1612,1329,1
58864,3721560,1,1,1,4,2,1,1,3,3,1329,1424,1
58865,3721560,1,1,1,4,2,1,1,4,5,1329,1612,3
58866,3721560,3,1,1,1,2,1,1,4,3,1612,1329,1
58867,3721560,3,1,1,1,2,1,1,4,5,1329,1612,3
58868,3721671,1,1,1,3,4,1,1,1,1,3139,3139,1
58869,3721671,1,1,1,3,4,1,1,1,1,3139,3139,1
58870,3721671,1,1,1,3,4,1,1,4,3,3139,3006,2
58871,3721671,1,1,1,3,4,1,1,4,2,3006,3104,2
58872,3721671,1,1,1,3,4,1,1,3,2,3104,3089,2
58873,3721671,1,1,1,3,4,1,1,2,2,3089,3006,2
58874,3721671,1,1,1,3,4,1,1,4,4,3006,3139,2
58875,3721671,1,1,1,3,4,1,1,2,1,3139,3139,3
58876,3721671,1,1,1,3,4,1,1,2,2,3139,3141,3
58877,3721671,1,1,1,3,4,1,1,2,1,3141,3139,3
58878,3721671,1,5,1,3,4,1,1,1,1,3139,3139,3
58879,3721671,1,5,1,3,4,1,1,1,1,3139,3139,3
58880,3721671,1,5,1,3,4,1,1,1,1,3139,3139,3
58881,3721695,1,1,2,4,3,1,1,2,2,3082,3076,1
58882,3721695,1,1,2,4,3,1,1,2,2,3076,3082,2
58883,3721702,1,1,2,5,3,1,1,5,3,3353,3356,2
58884,3721702,1,1,2,5,3,1,1,1,1,3356,3356,2
58885,3721702,1,1,2,5,3,1,1,1,1,3356,3356,2
58886,3721702,1,1,2,5,3,1,1,1,1,3356,3356,2
58887,3721702,1,1,2,5,3,1,1,2,2,3356,3348,3
58888,3721702,1,1,2,5,3,1,1,5,3,3348,3353,3
58889,3721702,2,1,1,5,3,1,1,5,3,3353,3356,2
58890,3721702,2,1,1,5,3,1,1,1,1,3356,3356,2
58891,3721702,2,1,1,5,3,1,1,1,1,3356,3356,2
58892,3721702,2,1,1,5,3,1,1,1,1,3356,3356,2
58893,3721702,2,1,1,5,3,1,1,2,2,3356,3348,3
58894,3721702,2,1,1,5,3,1,1,5,3,3348,3353,3
58895,3721746,1,1,1,5,3,1,1,1,1,1756,1756,2
58896,3721844,1,1,1,4,4,1,1,4,3,2174,2114,4
58897,3721844,1,1,1,4,4,1,1,4,3,2114,2174,4
58898,3721844,2,1,2,4,4,1,1,1,1,2174,2174,1
58899,3721844,2,1,2,4,4,1,1,4,1,2174,2114,1
58900,3721844,2,1,2,4,4,1,1,3,1,2114,2176,1
58901,3721844,2,1,2,4,4,1,1,2,2,2176,2174,1
58902,3721844,2,1,2,4,4,1,1,1,1,2174,2174,2
58903,3721844,2,1,2,4,4,1,1,1,1,2174,2174,2
58904,3721844,2,1,2,4,4,1,1,4,2,2174,2114,3
58905,3721844,2,1,2,4,4,1,1,4,2,2114,2174,3
58906,3721844,3,1,1,1,4,1,NA,1,1,2174,2174,1
58907,3721844,3,1,1,1,4,1,NA,4,1,2174,2114,1
58908,3721844,3,1,1,1,4,1,NA,4,2,2174,2114,3
58909,3721844,3,1,1,1,4,1,NA,4,3,2114,2174,4
58910,3721856,1,1,2,4,3,1,1,2,1,2732,2732,1
58911,3721856,1,1,2,4,3,1,1,1,1,2732,2732,2
58912,3721856,1,1,2,4,3,1,1,4,2,2732,2744,2
58913,3721856,1,1,2,4,3,1,1,2,1,2744,2744,3
58914,3721856,1,1,2,4,3,1,1,4,2,2744,2732,3
58915,3721856,1,1,2,4,3,1,1,3,2,2732,2732,3
58916,3721856,1,1,2,4,3,1,1,3,1,2732,2735,3
58917,3721856,1,1,2,4,3,1,1,3,1,2735,2732,4
58918,3721856,2,1,2,1,3,1,NA,4,2,2732,2744,2
58919,3721856,2,1,2,1,3,1,NA,2,1,2744,2744,3
58920,3721856,2,1,2,1,3,1,NA,4,2,2744,2732,3
58921,3721856,2,1,2,1,3,1,NA,3,2,2732,2732,3
58922,3721856,2,5,2,1,3,1,NA,1,1,2732,2732,3
58923,3721856,2,5,2,1,3,1,NA,1,1,2732,2732,4
58924,3721895,1,1,1,6,2,1,1,1,1,2732,2732,1
58925,3721895,1,1,1,6,2,1,1,1,1,2732,2732,1
58926,3721895,1,1,1,6,2,1,1,3,2,2732,2681,2
58927,3721895,1,1,1,6,2,1,1,3,2,2681,2732,2
58928,3721895,1,1,1,6,2,1,1,2,2,2732,2732,2
58929,3721895,1,1,1,6,2,1,1,5,4,2732,3167,2
58930,3721895,1,1,1,6,2,1,1,5,4,3167,2732,3
58931,3721895,2,1,2,6,2,1,2,1,1,2732,2732,1
58932,3721895,2,1,2,6,2,1,2,1,1,2732,2732,1
58933,3721895,2,1,2,6,2,1,2,3,2,2732,2681,2
58934,3721895,2,1,2,6,2,1,2,3,2,2681,2732,2
58935,3721895,2,1,2,6,2,1,2,2,2,2732,2732,2
58936,3721895,2,1,2,6,2,1,2,5,4,2732,3167,2
58937,3721895,2,1,2,6,2,1,2,5,4,3167,2732,3
58938,3722245,1,5,2,6,9,1,1,1,4,3572,3572,1
58939,3722245,1,5,2,6,9,1,1,1,3,3572,3572,2
58940,3722245,2,5,1,6,9,1,1,1,1,3572,3572,1
58941,3722245,2,5,1,6,9,1,1,1,1,3572,3572,1
58942,3722245,2,1,1,6,9,1,1,2,1,3572,3575,1
58943,3722245,2,1,1,6,9,1,1,2,1,3575,3572,1
58944,3722245,2,5,1,6,9,1,1,1,4,3572,3572,1
58945,3722245,2,5,1,6,9,1,1,1,3,3572,3572,2
58946,3722331,2,5,1,1,4,1,2,1,1,1832,1832,2
58947,3722364,1,5,1,3,2,1,1,2,3,1564,1559,2
58948,3722364,1,5,1,3,2,1,1,2,3,1559,1564,2
58949,3722407,4,1,2,4,4,1,1,1,1,3106,3107,1
58950,3722407,4,1,2,4,4,1,1,1,1,3107,3106,3
58951,3722441,1,2,2,4,4,1,1,6,5,3335,92,1
58952,3722441,1,2,2,4,4,1,1,6,5,92,3335,2
58953,3722441,2,2,1,4,4,1,1,6,5,3335,310,1
58954,3722441,2,3,1,4,4,1,1,2,3,310,92,2
58955,3722441,2,2,1,4,4,1,1,6,5,92,3335,2
58956,3722441,2,1,1,4,4,1,1,3,3,3335,3323,3
58957,3722441,2,1,1,4,4,1,1,3,2,3323,3335,3
58958,3722441,3,2,1,1,4,1,1,6,5,3335,92,1
58959,3722441,3,2,1,1,4,1,1,2,5,92,2886,2
58960,3722441,3,1,1,1,4,1,1,6,5,2886,3335,3
58961,3722441,3,1,1,1,4,1,1,3,2,3335,3323,3
58962,3722441,3,1,1,1,4,1,1,3,3,3323,3335,4
58963,3722441,4,2,1,1,4,1,NA,6,5,3335,92,1
58964,3722441,4,2,1,1,4,1,NA,6,5,92,3335,2
58965,3722441,4,1,1,1,4,1,NA,3,3,3335,3323,3
58966,3722441,4,1,1,1,4,1,NA,3,2,3323,3335,3
58967,3722441,5,1,2,1,4,1,NA,6,5,3335,2886,1
58968,3722441,5,2,2,1,4,1,NA,2,3,2886,92,2
58969,3722441,5,2,2,1,4,1,NA,6,5,92,3335,2
58970,3722545,2,1,2,5,9,1,1,1,1,3067,3050,1
58971,3722545,2,1,2,5,9,1,1,1,1,3050,3067,1
58972,3722545,2,1,2,5,9,1,1,2,2,3067,3062,1
58973,3722669,1,5,1,5,2,1,1,2,3,2754,2769,2
58974,3722669,1,5,1,5,2,1,1,2,3,2769,2754,2
58975,3722669,1,1,1,5,2,1,1,1,1,2754,2749,3
58976,3722669,1,1,1,5,2,1,1,1,1,2749,2754,3
58977,3722836,2,4,1,3,2,1,1,2,2,2754,2765,2
58978,3722836,2,4,1,3,2,1,1,2,2,2765,2754,2
58979,3722908,3,1,1,1,4,1,NA,1,1,3106,3110,2
58980,3722908,3,1,1,1,4,1,NA,1,1,3110,3106,3
58981,3722908,4,1,2,1,4,1,NA,1,1,3106,3106,1
58982,3722908,4,1,2,1,4,1,NA,1,1,3106,3106,1
58983,3722908,4,1,2,1,4,1,NA,1,1,3121,3121,2
58984,3722908,4,1,2,1,4,1,NA,3,2,3121,3109,2
58985,3722908,4,1,2,1,4,1,NA,2,1,3109,3106,2
58986,3722908,4,1,2,1,4,1,NA,1,1,3106,3110,3
58987,3722908,4,1,2,1,4,1,NA,1,1,3110,3106,3
58988,3723111,1,1,2,5,4,1,1,1,1,3572,3572,3
58989,3723111,1,1,2,5,4,1,1,1,2,3584,3584,3
58990,3723111,1,1,2,5,4,1,1,2,2,3584,3572,3
58991,3723111,1,1,2,5,4,1,1,1,1,3572,3572,3
58992,3723111,2,1,1,5,4,1,1,4,2,3572,3574,4
58993,3723111,2,1,1,5,4,1,1,4,3,3574,3572,4
58994,3723222,1,1,2,5,4,1,1,4,4,2754,191,2
58995,3723222,1,1,2,5,4,1,1,2,2,191,83,2
58996,3723222,1,1,2,5,4,1,1,3,4,83,2754,3
58997,3723238,1,3,1,5,2,1,1,2,4,84,2857,4
58998,3723267,2,4,2,3,1,2,2,2,2,2331,2330,1
58999,3723267,3,5,2,1,1,2,2,1,2,2331,2330,2
59000,3723267,3,5,2,1,1,2,2,1,2,2330,2331,2
59001,3723267,3,5,2,1,1,2,2,1,3,2331,3377,3
59002,3723267,3,5,2,1,1,2,2,1,1,3377,3377,4
59003,3723267,3,5,2,1,1,2,2,1,1,3377,3377,4
59004,3723267,3,5,2,1,1,2,2,1,3,3377,2331,4
59005,3723275,1,1,2,3,4,1,1,2,1,2419,2399,3
59006,3723275,1,1,2,3,4,1,1,2,1,2399,2419,4
59007,3723275,2,5,1,3,4,1,1,1,2,2419,2419,2
59008,3723275,2,5,1,3,4,1,1,1,2,2419,2419,2
59009,3723275,2,5,1,3,4,1,1,2,2,2419,2399,2
59010,3723275,2,1,1,3,4,1,1,2,2,2419,2399,3
59011,3723275,2,1,1,3,4,1,1,1,1,2399,2421,3
59012,3723275,2,1,1,3,4,1,1,1,2,2421,2419,3
59013,3723275,2,1,1,3,4,1,1,2,2,2419,2397,3
59014,3723275,2,1,1,3,4,1,1,2,2,2397,2419,3
59015,3723275,2,1,1,3,4,1,1,2,1,2419,2399,3
59016,3723275,2,1,1,3,4,1,1,2,1,2399,2419,4
59017,3723461,1,1,2,5,4,1,1,3,2,2311,2236,2
59018,3723461,1,1,2,5,4,1,1,1,1,2236,2236,2
59019,3723461,1,1,2,5,4,1,1,3,2,2236,2311,2
59020,3723461,1,1,2,5,4,1,1,3,2,2311,2308,3
59021,3723461,1,1,2,5,4,1,1,1,1,2308,2308,3
59022,3723461,1,1,2,5,4,1,1,3,2,2308,2311,4
59023,3723461,3,1,1,2,4,1,1,3,2,2311,2308,3
59024,3723461,3,1,1,2,4,1,1,2,2,2308,2308,3
59025,3723461,3,1,1,2,4,1,1,2,2,2308,2311,3
59026,3723461,3,1,1,2,4,1,1,2,1,2311,2308,3
59027,3723461,3,1,1,2,4,1,1,3,2,2308,2308,3
59028,3723461,3,1,1,2,4,1,1,1,1,2308,2308,3
59029,3723461,3,1,1,2,4,1,1,3,2,2308,2311,4
59030,3723471,1,1,1,6,2,1,1,1,2,3207,3207,2
59031,3723471,1,1,1,6,2,1,1,1,1,3207,3207,2
59032,3723479,1,1,1,4,4,1,1,3,2,2302,2304,1
59033,3723479,1,1,1,4,4,1,1,3,2,2304,2302,1
59034,3723479,1,1,1,4,4,1,1,4,3,2302,2633,2
59035,3723479,1,1,1,4,4,1,1,4,3,2633,2304,2
59036,3723479,1,1,1,4,4,1,1,3,3,2304,2302,2
59037,3723479,1,1,1,4,4,1,1,3,2,2302,2304,2
59038,3723479,1,1,1,4,4,1,1,3,3,2304,2302,2
59039,3723479,1,1,1,4,4,1,1,4,2,2302,2304,3
59040,3723479,1,1,1,4,4,1,1,4,3,2304,2302,3
59041,3723479,1,1,1,4,4,1,1,4,2,2302,2304,3
59042,3723479,1,1,1,4,4,1,1,4,2,2304,2302,3
59043,3723479,3,1,2,1,4,1,NA,4,2,2302,2304,3
59044,3723479,3,1,2,1,4,1,NA,4,2,2304,2302,3
59045,3723479,4,1,1,1,4,1,NA,3,2,2302,2304,1
59046,3723479,4,1,1,1,4,1,NA,3,2,2304,2302,1
59047,3723479,4,1,1,1,4,1,NA,4,3,2302,2633,2
59048,3723479,4,1,1,1,4,1,NA,4,3,2633,2304,2
59049,3723479,4,1,1,1,4,1,NA,4,2,2302,2304,3
59050,3723479,4,1,1,1,4,1,NA,4,3,2304,2302,3
59051,3723520,1,1,1,4,1,1,1,1,1,3207,3226,3
59052,3723623,1,1,1,6,4,1,1,6,4,2253,85,1
59053,3723623,1,1,1,6,4,1,1,4,4,85,2697,1
59054,3723623,1,1,1,6,4,1,1,6,5,2697,2354,2
59055,3723623,1,1,1,6,4,1,1,6,4,2354,2212,2
59056,3723623,2,5,2,6,4,1,1,1,3,2308,2308,1
59057,3723623,2,1,2,6,4,1,1,2,2,2308,2308,2
59058,3723623,2,1,2,6,4,1,1,2,2,2308,2308,3
59059,3723685,1,1,2,4,4,1,1,2,2,2303,2304,1
59060,3723685,1,1,2,4,4,1,1,2,1,2304,2303,1
59061,3723685,1,1,2,4,4,1,1,2,1,2303,2305,1
59062,3723685,1,1,2,4,4,1,1,2,1,2305,2303,2
59063,3723685,1,1,2,4,4,1,1,3,1,2303,2636,2
59064,3723685,1,1,2,4,4,1,1,3,1,2636,2303,2
59065,3723685,1,1,2,4,4,1,1,2,1,2303,2305,2
59066,3723685,1,1,2,4,4,1,1,2,2,2305,2303,3
59067,3723685,1,1,2,4,4,1,1,3,2,2303,2305,3
59068,3723685,1,1,2,4,4,1,1,2,2,2305,2304,3
59069,3723685,1,1,2,4,4,1,1,3,2,2304,2303,4
59070,3723685,2,1,1,4,4,1,1,3,2,2303,2305,3
59071,3723685,2,1,1,4,4,1,1,2,2,2305,2304,3
59072,3723685,2,1,1,4,4,1,1,3,2,2304,2303,3
59073,3723685,3,1,1,1,4,1,NA,2,2,2304,2305,3
59074,3723685,3,1,1,1,4,1,NA,2,2,2305,2304,3
59075,3723685,3,1,1,1,4,1,NA,3,2,2304,2303,3
59076,3723685,4,1,1,1,4,1,NA,2,1,2303,2305,2
59077,3723685,4,1,1,1,4,1,NA,2,2,2305,2303,3
59078,3723685,4,1,1,1,4,1,NA,3,2,2303,2305,3
59079,3723685,4,1,1,1,4,1,NA,2,2,2305,2304,3
59080,3723685,4,1,1,1,4,1,NA,3,2,2304,2303,3
59081,3723685,5,1,1,1,4,1,NA,3,2,2303,2305,3
59082,3723685,5,1,1,1,4,1,NA,4,3,2305,2303,3
59083,3723732,1,1,1,4,4,1,1,5,3,2261,2255,2
59084,3723732,1,1,1,4,4,1,1,3,2,2255,2307,3
59085,3723732,3,1,2,1,4,1,NA,5,4,2307,2216,1
59086,3723732,3,1,2,1,4,1,NA,2,3,2216,2261,2
59087,3723732,3,1,2,1,4,1,NA,5,3,2261,2255,2
59088,3723732,3,1,2,1,4,1,NA,3,2,2255,2307,3
59089,3723732,4,1,2,1,4,1,NA,2,2,2232,2255,2
59090,3723732,4,1,2,1,4,1,NA,3,2,2255,2307,3
59091,3723741,1,1,1,4,4,1,1,4,2,2311,2308,3
59092,3723741,1,1,1,4,4,1,1,4,2,2308,2311,3
59093,3723741,2,1,2,5,4,1,1,2,1,2311,2308,2
59094,3723741,2,1,2,5,4,1,1,3,2,2308,2235,2
59095,3723741,2,1,2,5,4,1,1,2,2,2235,2235,2
59096,3723741,2,1,2,5,4,1,1,2,2,2235,2311,2
59097,3723741,2,1,2,5,4,1,1,4,2,2311,2308,3
59098,3723741,2,1,2,5,4,1,1,2,2,2308,2309,3
59099,3723741,2,1,2,5,4,1,1,2,2,2309,2235,3
59100,3723741,2,1,2,5,4,1,1,4,3,2235,2239,3
59101,3723741,2,1,2,5,4,1,1,1,1,2239,2238,4
59102,3723741,2,1,2,5,4,1,1,4,2,2238,2235,4
59103,3723741,2,1,2,5,4,1,1,3,2,2235,2311,4
59104,3723747,1,1,2,5,2,1,1,1,1,2310,2310,1
59105,3723747,1,1,2,5,2,1,1,1,1,2310,2310,1
59106,3723747,1,1,2,5,2,1,1,5,3,2310,2387,1
59107,3723747,1,1,2,5,2,1,1,3,2,2310,2239,3
59108,3723747,1,1,2,5,2,1,1,2,1,2239,2236,3
59109,3723747,1,1,2,5,2,1,1,2,2,2236,2310,3
59110,3723747,1,1,2,5,2,1,1,3,2,2310,2239,4
59111,3723747,1,1,2,5,2,1,1,3,2,2239,2310,4
59112,3723747,3,1,2,1,2,1,1,1,1,2310,2310,1
59113,3723747,3,3,2,1,2,1,1,2,3,2310,2310,1
59114,3723747,3,3,2,1,2,1,1,4,3,2310,2228,2
59115,3723783,1,1,2,4,2,1,1,1,1,3207,3207,1
59116,3723783,1,1,2,4,2,1,1,1,1,3207,3207,2
59117,3723783,1,1,2,4,2,1,1,4,2,3207,3256,2
59118,3723783,1,1,2,4,2,1,1,4,3,3256,3207,2
59119,3723783,1,1,2,4,2,1,1,1,1,3207,3207,2
59120,3723783,1,1,2,4,2,1,1,1,1,3207,3207,2
59121,3723783,2,1,1,4,2,1,1,4,2,3207,3256,2
59122,3723783,2,1,1,4,2,1,1,4,3,3256,3207,2
59123,3723783,4,1,2,1,2,1,NA,4,2,3207,3256,2
59124,3723783,4,1,2,1,2,1,NA,4,3,3256,3207,2
59125,3723783,4,1,2,1,2,1,NA,1,1,3207,3207,2
59126,3723783,4,1,2,1,2,1,NA,1,1,3207,3207,2
59127,3724083,1,1,1,5,2,1,1,2,3,1018,941,2
59128,3724083,1,1,1,5,2,1,1,1,1,941,941,2
59129,3724083,1,1,1,5,2,1,1,3,3,941,2174,2
59130,3724083,1,1,1,5,2,1,1,2,2,2174,1018,3
59131,3724083,1,1,1,5,2,1,1,1,2,1018,1010,3
59132,3724083,1,1,1,5,2,1,1,2,2,1010,2107,3
59133,3724083,1,1,1,5,2,1,1,1,2,2107,2099,3
59134,3724083,1,1,1,5,2,1,1,1,2,2099,1018,3
59135,3724083,2,1,2,5,2,1,1,2,3,1018,941,2
59136,3724083,2,1,2,5,2,1,1,2,3,941,1018,3
59137,3724112,1,1,1,4,4,1,1,1,1,2311,2311,2
59138,3724112,1,1,1,4,4,1,1,4,2,2311,2313,2
59139,3724112,1,5,1,4,4,1,1,1,1,2313,2313,2
59140,3724112,1,5,1,4,4,1,1,1,1,2313,2313,2
59141,3724112,1,1,1,4,4,1,1,4,2,2313,2387,2
59142,3724112,1,1,1,4,4,1,1,1,1,2387,2388,2
59143,3724112,1,1,1,4,4,1,1,1,1,2388,2387,2
59144,3724112,1,1,1,4,4,1,1,4,3,2387,2311,2
59145,3724112,2,1,2,4,4,1,1,1,1,2311,2311,2
59146,3724112,2,1,2,4,4,1,1,4,2,2311,2313,2
59147,3724112,2,5,2,4,4,1,1,1,1,2313,2313,2
59148,3724112,2,5,2,4,4,1,1,1,1,2313,2313,2
59149,3724112,2,1,2,4,4,1,1,4,2,2313,2387,2
59150,3724112,2,1,2,4,4,1,1,4,3,2387,2311,2
59151,3724112,2,1,2,4,4,1,1,1,1,2311,2311,3
59152,3724112,2,1,2,4,4,1,1,1,1,2311,2311,3
59153,3724153,1,1,2,3,2,1,1,2,2,3207,3226,1
59154,3724153,1,1,2,3,2,1,1,2,2,3226,3207,1
59155,3724153,1,1,2,3,2,1,1,1,2,3207,3207,1
59156,3724153,1,1,2,3,2,1,1,2,3,3207,3207,1
59157,3724153,1,1,2,3,2,1,1,2,2,3207,3207,2
59158,3724153,1,1,2,3,2,1,1,1,2,3207,3207,2
59159,3724153,1,1,2,3,2,1,1,2,2,3207,3216,2
59160,3724153,1,1,2,3,2,1,1,2,2,3216,3226,2
59161,3724153,1,1,2,3,2,1,1,2,2,3226,3207,2
59162,3724153,4,1,2,1,2,1,NA,2,2,3207,3226,1
59163,3724153,4,1,2,1,2,1,NA,2,2,3226,3207,1
59164,3724153,4,1,2,1,2,1,NA,2,2,3207,3216,2
59165,3724153,4,1,2,1,2,1,NA,2,2,3216,3226,2
59166,3724153,4,1,2,1,2,1,NA,2,2,3226,3207,2
59167,3724336,1,1,2,4,2,1,1,1,2,975,944,3
59168,3724336,1,1,2,4,2,1,1,2,1,944,975,3
59169,3724336,1,1,2,4,2,1,1,1,1,975,975,4
59170,3724377,1,1,2,6,1,1,1,1,1,3251,3251,1
59171,3724377,1,1,2,6,1,1,1,3,2,3251,3260,2
59172,3724377,1,1,2,6,1,1,1,2,3,3260,3251,3
59173,3724377,2,1,1,3,1,1,1,3,2,3251,3246,1
59174,3724377,2,1,1,3,1,1,1,4,4,3246,3267,1
59175,3724377,2,1,1,3,1,1,1,4,4,3267,3251,2
59176,3724427,1,2,2,5,2,2,2,4,4,941,764,2
59177,3724427,1,2,2,5,2,2,2,4,4,764,941,2
59178,3724458,1,1,2,5,1,1,1,5,3,3207,3131,1
59179,3724458,1,1,2,5,1,1,1,5,4,3131,3208,1
59180,3724458,1,1,2,5,1,1,1,3,3,3208,3214,2
59181,3724458,1,1,2,5,1,1,1,1,1,3214,3207,2
59182,3724458,1,1,2,5,1,1,1,2,1,3207,3207,2
59183,3724458,1,1,2,5,1,1,1,1,1,3207,3207,2
59184,3724458,1,1,2,5,1,1,1,1,1,3207,3207,4
59185,3724458,1,1,2,5,1,1,1,1,1,3207,3207,4
59186,3724458,1,1,2,5,1,1,1,6,4,3207,3121,4
59187,3724484,1,1,2,3,2,1,1,1,1,3251,3251,1
59188,3724484,1,1,2,3,2,1,1,1,2,3251,3251,1
59189,3724484,1,1,2,3,2,1,1,1,2,3251,3251,2
59190,3724484,1,1,2,3,2,1,1,1,2,3251,3251,2
59191,3724484,5,1,1,1,2,1,NA,1,1,3251,3251,1
59192,3724484,5,1,1,1,2,1,NA,1,2,3251,3251,2
59193,3724587,1,1,2,6,2,1,1,3,2,3289,3289,1
59194,3724587,1,5,2,6,2,1,1,1,2,3289,3289,2
59195,3724587,1,1,2,6,2,1,1,1,1,3289,3289,2
59196,3724587,1,1,2,6,2,1,1,3,3,3289,3289,2
59197,3724587,1,1,2,6,2,1,1,3,3,3289,3289,3
59198,3724609,1,1,2,4,4,1,1,3,1,2693,2693,2
59199,3724609,1,1,2,4,4,1,1,3,2,2693,2693,2
59200,3724609,1,1,2,4,4,1,1,1,1,2693,2693,2
59201,3724609,1,1,2,4,4,1,1,3,2,2693,2693,2
